2019-07-26 13:55:24,451 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:26,479 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:26,860 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:28,856 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:49,367 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:54,778 ib_insync.wrapper ERROR Error 200, reqId 1149682: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190823', strike=119.0, right='P', exchange='SMART')
2019-07-26 13:55:54,778 ib_insync.wrapper ERROR Error 200, reqId 1149683: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190823', strike=215.0, right='C', exchange='SMART')
2019-07-26 13:55:54,778 ib_insync.wrapper ERROR Error 200, reqId 1149684: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190823', strike=117.0, right='P', exchange='SMART')
2019-07-26 13:55:54,778 ib_insync.wrapper ERROR Error 200, reqId 1149685: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190823', strike=120.0, right='P', exchange='SMART')
2019-07-26 13:55:56,112 ib_insync.wrapper ERROR Error 200, reqId 1149686: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190830', strike=115.0, right='P', exchange='SMART')
2019-07-26 13:55:56,113 ib_insync.wrapper ERROR Error 200, reqId 1149688: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190830', strike=114.0, right='P', exchange='SMART')
2019-07-26 13:55:56,113 ib_insync.wrapper ERROR Error 200, reqId 1149687: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190830', strike=116.0, right='P', exchange='SMART')
2019-07-26 13:55:56,113 ib_insync.wrapper ERROR Error 200, reqId 1149689: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190830', strike=117.0, right='P', exchange='SMART')
2019-07-26 13:55:56,140 ib_insync.wrapper ERROR Error 200, reqId 1149690: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190830', strike=113.0, right='P', exchange='SMART')
2019-07-26 13:55:56,141 ib_insync.wrapper ERROR Error 200, reqId 1149691: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190906', strike=100.0, right='P', exchange='SMART')
